feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
1.6854265277020632,-1.2868356029369843,-2.008488703254892,-1.256756324739431,5.2761726263648265,-1.256756324739431,7.644061680998272,-0.640223341903169,-0.02359679908976473,5.758928075703007,-0.9306009062879106,-1.256756324739431,0.6687354309455149,-2.0909029247907807,0.17838700612815883,0
-3.2139783128161077,-0.7667738706595398,-0.6004968886916487,0.6006240405746164,0.5557942794949335,0.6006240405746164,1.6535059899479503,0.6535859340058626,-0.9614469550409558,-0.22722902298542644,-1.0940712683077063,0.6006240405746164,-0.694318866921134,4.312247779546663,-0.26339445452659144,0
-0.603055276292817,-0.24320697759820897,0.9911078484101824,0.7128057145018045,1.1328993476496023,0.7128057145018045,2.2372502466430704,1.7794091150513085,-0.25165544340028145,1.957697540960439,1.4374556067402038,0.7128057145018045,-1.1641280102663052,-2.3812790307341203,-1.3901678547290537,0
-1.1451656923751996,-2.292725222774863,1.227219368295265,-7.079681222672492,-0.06872973672763016,-7.079681222672492,-5.480041935497775,-0.6128527082717163,-2.2527402061546717,-1.622754708969383,-1.303840168376277,-7.079681222672492,0.022322045196275207,-1.9566337199349153,0.36646915871165026,0
-0.4125462669596977,1.6602186129552579,-1.4975025110324915,-1.6895201162127123,0.14436020888809753,-1.6895201162127123,-0.7997314580800325,3.799490341515138,0.9353354527685654,-1.0395975402094961,-1.2878233971052562,-1.6895201162127123,-3.9933530476316994,3.121344950075943,0.3803068969530061,1
2.1709274967751515,-2.3985807982111242,1.1177094612904148,2.8018289946618196,1.6831953862814544,2.8018289946618196,4.68097585512786,0.3741341430945014,-4.3074351813650065,3.167924859328566,-2.8406494169682226,2.8018289946618196,-0.8347398561401363,-2.5245416088041104,-0.29738049708114306,0
-0.35770862838497786,-0.8440253553706777,-3.1329317105459955,0.020758469399519974,-0.7995751498556459,0.020758469399519974,-1.0759851463585788,0.06334283211575303,-0.8704630862690163,-1.6269906719834946,0.5709684685354258,0.020758469399519974,-3.519262533142007,3.392850945499446,0.03160690643357104,0
-3.313003500664279,2.1259344008094763,1.577316250746546,-1.3262339328358477,2.803999719275359,-1.3262339328358477,3.271348938805585,0.6184482680816827,0.9708063268492814,3.9086821715709155,1.5915444478918508,-1.3262339328358477,-2.2522125884216977,-5.613943025175095,1.2968446285232444,1
-0.6262987700709738,1.4865022555509584,0.11900511193970119,-0.6180027098422403,3.1755948468267112,-0.6180027098422403,4.317560903630978,-0.6150933337709925,-2.550091381074502,4.815144054855936,3.639921530809829,-0.6180027098422403,-1.5937156478999046,-6.962843095502557,2.4180912784141753,1
0.2756552465471294,-2.914089943780568,-1.2289215718149555,1.7235390398667216,0.15780094786365867,1.7235390398667216,1.4390040971605003,2.4122762373304782,-1.4373923099463777,0.9809392284523979,-2.919105274683345,1.7235390398667216,-0.20871786253315022,-1.419101815418233,-1.8536057486170219,0
-3.1607300401119547,-0.37288703355538333,0.19309263311168623,1.103458997610082,-0.6783262352442753,1.103458997610082,-0.00207623284593228,2.0486832110213506,1.30929695934498,-1.440448994053784,-1.3173327703584488,1.103458997610082,-0.3062454966985623,4.475358131048118,1.098466383246856,0
-0.9758557427161283,1.4779838494515865,2.980960228645994,-5.611322037531411,3.4823575431515112,-5.611322037531411,1.5159313349543257,0.5375661696593285,0.6383680094283736,2.43018382111635,-0.19130057313527882,-5.611322037531411,-0.7699962803795222,-1.2893230931520407,4.906020723410709,1
-1.1330616226450356,-3.011028144692127,0.028238744642811325,-2.4534994423466037,5.228799048505399,-2.4534994423466037,6.897777348516733,-2.4985669756129845,-1.762671220391293,4.634016155155441,1.5379328042135327,-2.4534994423466037,-0.575706320517056,1.1162709783381068,-1.6068425172757836,1
0.549650948067433,0.9468439582993285,-0.5467614250913057,-3.538203767743672,3.1629805008588323,-3.538203767743672,2.620675378524743,2.181708545165401,1.3408494717489992,2.3363165198046993,-0.2798993891361225,-3.538203767743672,-1.5460794247051717,0.18311584704332096,-1.6208815812054835,1
-0.7066792643092931,2.8566345377011824,-1.4673763438168945,-1.5564240630811135,1.6708573779950304,-1.5564240630811135,1.5797481321315847,-2.174699697350845,-3.8529600011955125,1.444020843745142,-0.2677667380536751,-1.5564240630811135,0.0630902155040602,-0.4327567699532562,3.771942418954722,1
3.2381152249010485,2.419414529599786,1.3746126088000181,-4.015861643640477,-0.7052804242370898,-4.015861643640477,-4.106440223827219,-1.3168893659985386,-2.7427588987265312,-1.9803476041692372,2.4147232239034158,-4.015861643640477,-2.4849806337851073,0.4074570331054457,-1.0155166429317104,0
0.0322659742661801,0.4550117933202227,-3.3182795259974824,-0.14923195507447562,2.4379665639654524,-0.14923195507447562,3.725412576988865,0.6974500757071295,0.8462035241729274,3.2099157949913804,-3.4138303402029537,-0.14923195507447562,-3.9564886149917666,-2.8259371062763785,1.9985221462705134,1
-0.6190402579837399,1.935756258367129,1.3548170267460535,2.976374166085173,0.5583353813530715,2.976374166085173,2.9717969778320676,0.39514803982367913,2.3301126384353097,1.9492721749500728,1.2228203587859112,2.976374166085173,-1.3669219340917853,-2.233337956509916,4.298210271840811,0
1.403311521544453,1.1838158166037942,-0.6570497895520043,-1.9094314547076392,2.80698387590215,-1.9094314547076392,2.8732244982975876,-3.143605856976009,0.5397950231246359,3.6516588338230322,-1.8085530923191597,-1.9094314547076392,3.572186322595428,-5.197775117044719,-1.226905438027989,1
0.14134925570896245,3.0941254175729282,0.17531160456538586,-1.9267986007069835,1.9269194060522599,-1.9267986007069835,1.8752096871626502,-0.03671120390257997,-4.119401794799274,1.1155829693398178,0.37975811472829507,-1.9267986007069835,2.1910393134782113,1.7328011802105516,1.5659475159136311,1
-1.0572736934019047,-0.14607590970279793,-0.5024690442476609,0.08196474574463553,2.090874483455464,0.08196474574463553,3.3111426204248424,-3.786963715495037,2.032644914873035,2.9450733569676997,-3.0661606297068595,0.08196474574463553,-2.4018849937701896,-3.0022716733229777,-1.4737586788935992,1
4.026274547192003,1.922083850624607,-0.3254749323179209,1.4108623901108803,0.067753541288635,1.4108623901108803,1.5438405141416593,1.117319898893849,1.0632502691328665,-0.8504562876490305,4.779882244007005,1.4108623901108803,-0.5650132365928748,5.753092618172097,1.4723382080179368,1
-0.6825820677891052,-2.5529901137158735,-3.3233189814470583,-0.2915691964790801,-1.1161456713812015,-0.2915691964790801,-1.7862163940170763,0.19546186866437834,0.0557894804942576,-2.2011733644301894,2.1012838711231248,-0.2915691964790801,1.6606963891971467,4.037328783520928,-4.046473029602235,1
0.6161651646491632,-1.96411459925898,2.56879289603649,-1.805209993347947,3.048597129128427,-1.805209993347947,3.365700140057297,-0.19591399108911223,-1.5671674323146727,3.8835001319997864,-0.14078847684972232,-1.805209993347947,-1.1248514818340267,-4.955815863600405,-0.09563097574979669,1
-1.3308812697178924,-2.6269579454557794,-3.0338974012750253,1.6507072294604788,1.5994192445458741,1.6507072294604788,3.756254893030648,-3.4793970681463158,-1.9323346699944814,2.533605560842651,-0.5502349390758063,1.6507072294604788,-0.6110590430955104,-1.566959905429785,-3.937777001256735,0
-1.5854516177240514,0.7968789258086509,3.4434462691081906,-1.557126540998655,2.21585535266189,-1.557126540998655,2.380522188520676,1.2417667901097416,0.8906763087708911,2.3616596133135754,-0.27252261345093515,-1.557126540998655,0.9297893196352018,-1.8956123102172964,-1.9715383939629254,1
-1.0656991410852203,-0.9660284459142678,-1.4408632385776445,-1.1571579585660237,-0.8343721674513,-1.1571579585660237,-2.0775890875950176,-2.8753870948239064,-0.24142350384957387,-1.7478021244696336,-2.1854522991065948,-1.1571579585660237,-2.3834265286694727,2.30902602356633,-2.2544089028213232,0
-1.963581584657284,0.5338240038445319,1.0916403196947493,-1.0157313459389286,2.6511264722012617,-1.0157313459389286,3.4332489388345984,2.5421011905850937,-1.8330338188356123,3.205120569804682,-0.0561868637257463,-1.0157313459389286,-1.6187221351830885,-2.879188521573365,1.7544373869177796,1
2.9535303887754143,3.6791634987381174,3.0600079921545866,4.466520287183703,-0.5458326858667476,4.466520287183703,2.851982838170887,0.0843544436293642,2.9593931283482395,-0.8550548224778719,0.004581406441360977,4.466520287183703,-2.709201101388645,6.676720852360849,0.0895949918026297,0
-0.9185504412711769,2.8679044375485994,0.7647398278885387,-7.261211462667448,4.804927264271156,-7.261211462667448,2.2627894383084355,-5.056317906744225,-0.9599261209942411,4.116489219033529,0.9911198073337529,-7.261211462667448,0.9859932864517225,-4.511533020345674,0.635700451448043,1
0.2656321158383156,2.092720646094757,0.33249098996931453,0.28423780409200017,-0.4384680632020759,0.28423780409200017,-0.22775477160420676,-1.8908971531600416,0.16934544599108603,-1.3606937443347173,2.2869859411850104,0.28423780409200017,-1.5406924552103594,4.236173635795005,1.5495940678886535,1
-1.2934530839478486,-1.1358853191944032,-1.8765747058511568,-4.004941372518044,3.5915009161106886,-4.004941372518044,2.9101924313161964,-2.404942631962741,0.4923582509219406,2.910753868377825,-1.0297255423249811,-4.004941372518044,-1.3237329425679796,-0.8997151042596321,-1.805121816151994,1
1.7651803426867607,2.2811727038274348,-3.9162664492256978,-1.9729509225805457,2.499955456813048,-1.9729509225805457,2.53173715165377,-2.9756126904182194,0.5573151037992261,2.5836017262046234,1.0734274771600578,-1.9729509225805457,0.2205001397578837,-2.052336097823555,-1.6894821125163781,1
1.5765003668707764,-1.6458954377266706,2.1494203938813894,-0.039520431462567895,3.3192862959286558,-0.039520431462567895,5.056515419094663,0.7882148664692866,-4.24124696169114,4.880700070869609,1.389685359745768,-0.039520431462567895,0.6568601754111483,-5.86900615734824,1.181940831612321,1
3.111266158396264,-3.6064603617042827,-1.7268233450137234,-0.6792596883032169,-0.9612879773672085,-0.6792596883032169,-1.902884581380666,-3.9845964138306047,-0.7495754686946113,-1.8537264785801808,-2.8042945877828265,-0.6792596883032169,2.1402049724805976,2.7677027133913588,0.9090966024554767,0
-3.5295458751565234,0.2715565177569533,1.0768276694104755,-2.6959724880721554,-0.629554163755207,-2.6959724880721554,-2.9369247185662966,-0.5857852669380703,0.08314974628351814,-1.759933145664295,0.42960367370733765,-2.6959724880721554,-1.2850181932958986,1.422386907410939,0.6501429946084775,0
0.9392617806287143,0.8107231644352229,-1.4945166354895025,-2.191706342739552,2.0970438265264764,-2.191706342739552,1.9871032904817902,1.252983592163973,1.5423635636773978,1.131527059812148,2.6866252612643233,-2.191706342739552,-0.6170076705812736,2.128728116656857,-1.448570435782142,1
0.5231134246863729,-3.316608385347206,-1.2016570092404224,-2.1810923589121707,-0.7246325424475931,-2.1810923589121707,-2.7054690490041624,0.5683261513146637,0.4065284573170811,-1.7426784176882635,1.130435620416422,-2.1810923589121707,2.054793113604592,1.538149538732765,-0.5749244964728786,0
-2.8922078795955044,1.9856560883869068,0.42506847643747425,-2.484707917374686,0.2540601756724377,-2.484707917374686,-1.3461426583076346,0.8505853225461535,0.6585275007314175,-0.6723486358435161,0.5950469162805072,-2.484707917374686,4.973418754531527,1.0545351418364048,3.830897014733565,1
1.9709968624531138,-0.273827989157216,0.09734918610075281,-4.975356104689577,3.555861161748237,-4.975356104689577,2.1234802429701882,2.099422751718346,2.4696174756182137,2.63401364564219,1.5355370277665399,-4.975356104689577,0.4777389122455728,-1.0533222916729144,1.434691373446159,1
-0.49410821380424175,-0.8569189798263828,-0.5459963919605307,2.217689444127748,1.4839952595483918,2.217689444127748,3.9633574861645084,-1.5873743577852422,0.0794202305994559,2.643293809918976,-2.412645247956163,2.217689444127748,1.0470232205810681,-1.8842714031626435,-0.08050692735388404,0
1.6361955343270083,-2.062936564554577,1.3380739857238693,2.872578201023068,2.861643252937052,2.872578201023068,6.801241713462519,-0.9542095362323475,0.3346229905842919,4.033224095676399,1.0229412194032452,2.872578201023068,-4.750609581908505,-0.7262376508616413,-1.2199764419521981,0
1.8963482920944672,-1.5189566385778517,0.5260016017439574,2.315630128317264,-2.299342807124123,2.315630128317264,-2.19235729736738,1.2804115844356263,-1.4158208970461987,-1.4391324263876035,0.30080673001659247,2.315630128317264,-0.06300862213399988,-1.5774684430859767,3.0170521623126914,0
0.2136649259480369,1.6844369228043743,-2.60072355373992,0.5378136711317927,2.909349809368096,0.5378136711317927,4.835908567854591,-1.4627149724101394,1.4404579000370612,4.505305218552268,0.420186124524527,0.5378136711317927,-1.4521693302427838,-5.430580300624882,0.4237946708682832,1
1.1370142251184143,1.3124119214519474,-0.4225183401193334,-4.8004479362651065,-0.47811818360041136,-4.8004479362651065,-4.373965401107249,0.6884774303446395,5.181317000032869,-1.7464343051203908,-2.546730345132442,-4.8004479362651065,1.4238664716675913,-0.5195024906240833,-1.8165706608152696,0
1.7958250067766397,-0.8380351001442176,2.1816531064517433,-2.1232251278695338,2.7836212086051457,-2.1232251278695338,2.7781336823379172,-0.13587296488549483,2.3481180110514766,3.2212825043023146,-0.6460400856910609,-2.1232251278695338,-0.5960351816610242,-3.695056149607487,-0.7312113275321349,1
-3.681904452160859,-1.9811099002431962,-0.3518299301037822,-1.9162091173468339,2.9717455191407702,-1.9162091173468339,3.1932401576621565,0.9794123629172016,-1.0288847765630709,3.6459554633172218,-4.423912077139166,-1.9162091173468339,-2.4026221122728715,-4.415168574092057,1.263702007763632,1
1.1355042217462012,1.3979965258660592,0.7425241841500263,-1.8305563555850255,-0.238471619476184,-1.8305563555850255,-1.5923980184057358,1.118224344079126,1.0876291004608534,-1.2976469097122123,-3.8597311706064508,-1.8305563555850255,-3.502954959590525,2.2916230063611454,1.0399062782572992,0
2.3192434293283672,2.5678259374696255,-0.6038663231364622,-1.0175729522375314,2.3837115576803334,-1.0175729522375314,2.939017178764325,-0.20233560416362298,-1.368403218668808,3.09298459454104,0.6087512533568988,-1.0175729522375314,2.0535952398003356,-3.6365419767858693,0.601585754021668,1
2.826292956684212,-2.1013582564640694,-1.032924923766649,-3.631136791066674,0.09269628920709573,-3.631136791066674,-2.5077109639222916,-1.2509746913584496,-0.2893186086356534,-1.007082848384012,-3.186263096616752,-3.631136791066674,1.1517203924141455,0.3524989798349605,5.687305235096918,1
